time,eptot,ektot,etot,temp,pres,volume,density,rmsd
90900.0,-108026.7124,22854.4336,-85172.2788,300.68,-51.8,362004.9913,1.0413,2.6606
90910.0,-108160.729,22634.9453,-85525.7837,297.8,88.7,362482.5177,1.04,2.4897
90920.0,-108110.9101,22739.4141,-85371.4961,299.17,-32.4,361259.5136,1.0435,2.4756
90930.0,-108197.335,22810.6367,-85386.6983,300.11,-246.8,361336.0904,1.0433,2.6076
90940.0,-108161.2743,23066.4648,-85094.8095,303.47,-7.2,360953.0538,1.0444,2.594
90950.0,-108138.0355,22872.168,-85265.8675,300.92,-116.9,361494.7413,1.0428,2.5482
90960.0,-107964.6602,22853.1641,-85111.4962,300.67,65.3,361414.5574,1.0431,2.5109
90970.0,-108161.758,22588.0547,-85573.7033,297.18,-161.8,361932.8613,1.0416,2.6911
90980.0,-108168.4619,22581.7617,-85586.7002,297.1,-316.9,361585.3212,1.0426,2.4392
90990.0,-108257.5818,22806.7031,-85450.8787,300.06,-40.5,362499.0332,1.0399,2.368
91000.0,-107937.3565,23061.3457,-84876.0108,303.41,-178.8,361440.9111,1.043,2.2669
91010.0,-108137.5903,22820.6895,-85316.9008,300.24,-216.7,361993.6407,1.0414,2.1784
91020.0,-107870.8494,22986.4355,-84884.4139,302.42,214.8,361756.301,1.0421,2.2764
91030.0,-107774.1639,22834.6387,-84939.5252,300.42,112.4,361858.3775,1.0418,2.0185
91040.0,-107999.8913,22656.9062,-85342.985,298.09,-88.9,361993.8043,1.0414,2.0137
91050.0,-107984.2411,22966.7969,-85017.4442,302.16,34.7,361479.592,1.0429,2.2338
91060.0,-108029.9322,22849.5273,-85180.4049,300.62,-180.0,362615.0802,1.0396,2.2092
91070.0,-107736.1065,22765.4785,-84970.628,299.51,31.1,361979.5,1.0414,2.2348
91080.0,-108325.002,22875.6953,-85449.3067,300.96,-43.6,361672.0168,1.0423,2.2618
91090.0,-108033.2639,22705.6016,-85327.6624,298.73,1.5,361334.8191,1.0433,2.1353
91100.0,-107879.4065,22767.75,-85111.6565,299.54,-187.6,361524.3743,1.0427,2.0292
91110.0,-108069.0396,22918.0742,-85150.9654,301.52,270.3,361154.4953,1.0438,2.0398
91120.0,-107981.2798,22606.7812,-85374.4986,297.43,175.9,360699.5565,1.0451,1.8507
91130.0,-108131.9616,23012.0957,-85119.8659,302.76,286.4,361584.8625,1.0426,1.792
91140.0,-107842.4134,22782.9141,-85059.4993,299.74,196.2,362229.5372,1.0407,1.9614
91150.0,-107991.2854,22842.9355,-85148.3499,300.53,127.8,361741.6484,1.0421,1.9708
91160.0,-108082.8474,22851.3633,-85231.4841,300.64,20.8,361692.3067,1.0422,2.2063
91170.0,-107799.4563,22648.4453,-85151.011,297.97,66.9,361606.2652,1.0425,2.2
91180.0,-108184.6073,22735.6836,-85448.9237,299.12,195.2,361830.594,1.0419,2.0443
91190.0,-107984.984,22876.8633,-85108.1207,300.98,-17.4,361561.0268,1.0426,2.1607
91200.0,-108190.672,22779.7969,-85410.8752,299.7,158.0,361340.7654,1.0433,1.992
91210.0,-107919.2859,22916.0527,-85003.2332,301.49,-19.4,361455.6542,1.0429,2.0584
91220.0,-107835.4592,22853.4902,-84981.969,300.67,-5.6,361403.199,1.0431,2.229
91230.0,-108070.4474,22817.5312,-85252.9162,300.2,132.5,361503.0649,1.0428,2.3197
91240.0,-107840.8855,22882.5469,-84958.3387,301.05,-0.5,361948.9279,1.0415,2.1489
91250.0,-107983.7877,22772.3906,-85211.3971,299.6,97.9,361575.2642,1.0426,2.0709
91260.0,-108282.3456,22864.1582,-85418.1874,300.81,-169.6,361372.9997,1.0432,2.0068
91270.0,-107987.6177,22928.9004,-85058.7173,301.66,198.1,362156.2933,1.0409,1.8939
91280.0,-107693.7971,22766.0488,-84927.7483,299.52,-64.6,361411.3544,1.0431,1.8043
91290.0,-107961.9506,22954.5996,-85007.3509,302.0,334.4,361648.7593,1.0424,1.8383
91300.0,-107986.4854,22856.9258,-85129.5596,300.72,124.1,361372.8359,1.0432,1.86
91310.0,-108066.542,22834.6973,-85231.8448,300.42,112.3,360951.1628,1.0444,1.8725
91320.0,-108038.1549,22733.9453,-85304.2095,299.1,155.6,362094.9599,1.0411,1.8833
91330.0,-108251.4488,22609.168,-85642.2808,297.46,40.4,360632.2316,1.0453,1.8876
91340.0,-107847.7811,22838.9805,-85008.8006,300.48,40.5,361689.9141,1.0423,1.8703
91350.0,-108021.62,22801.3906,-85220.2294,299.99,71.2,361677.1293,1.0423,2.0261
91360.0,-108025.9697,22830.291,-85195.6787,300.37,83.5,361961.5087,1.0415,1.9317
91370.0,-107928.0054,22726.4805,-85201.525,299.0,118.0,361986.8481,1.0414,2.1848
91380.0,-108317.1617,22760.373,-85556.7886,299.45,-21.4,361534.7167,1.0427,2.3457
91390.0,-108080.9124,22830.1445,-85250.7679,300.36,-65.0,361600.3771,1.0425,2.225
91400.0,-108082.8879,22755.3027,-85327.5852,299.38,-120.8,361930.4255,1.0416,2.1542
91410.0,-108095.1175,22790.1953,-85304.9222,299.84,234.9,360849.6491,1.0447,1.9973
91420.0,-107941.3958,22737.9062,-85203.4896,299.15,94.7,361823.0934,1.0419,1.844
91430.0,-107873.2457,22735.5918,-85137.6539,299.12,-3.1,361172.126,1.0438,1.8601
91440.0,-108065.4393,22794.1309,-85271.3085,299.89,140.2,361318.6591,1.0433,1.9594
91450.0,-108224.7251,22819.2891,-85405.4361,300.22,107.0,361812.431,1.0419,1.9458
91460.0,-107941.9596,22777.5059,-85164.4537,299.67,222.2,361424.5154,1.043,1.9762
91470.0,-107754.7429,22703.5996,-85051.1433,298.7,-320.5,361439.2418,1.043,1.9875
91480.0,-108061.6809,22909.2715,-85152.4094,301.41,14.1,361288.3833,1.0434,2.0616
91490.0,-108014.3764,22664.5879,-85349.7886,298.19,230.2,361444.9581,1.043,2.1061
91500.0,-108041.5412,22819.8652,-85221.676,300.23,-82.6,361573.2879,1.0426,2.3204
91510.0,-107859.2465,22879.2734,-84979.9731,301.01,-89.7,361414.2249,1.0431,2.2933
91520.0,-108228.7202,22859.9336,-85368.7866,300.76,97.3,361224.7791,1.0436,2.2444
91530.0,-107919.122,22821.8301,-85097.292,300.26,13.1,362198.0431,1.0408,2.3889
91540.0,-108026.2622,22787.1875,-85239.0747,299.8,23.4,361551.5546,1.0427,2.4707
91550.0,-108050.0966,22981.9805,-85068.1161,302.36,-28.1,361039.2152,1.0441,2.6133
91560.0,-108018.0566,22640.5332,-85377.5234,297.87,-223.5,361278.646,1.0434,2.5518
91570.0,-108131.3542,22746.3828,-85384.9714,299.26,-247.7,361935.4246,1.0415,2.5491
91580.0,-107754.7863,22899.2539,-84855.5324,301.27,70.0,361921.2605,1.0416,2.2786
91590.0,-108044.9577,22807.4062,-85237.5514,300.07,257.3,361646.8141,1.0424,2.3895
91600.0,-108165.4392,22565.7305,-85599.7087,296.89,189.1,361231.4455,1.0436,2.4322
91610.0,-108002.757,22888.707,-85114.05,301.14,205.9,362075.317,1.0411,2.5758
91620.0,-107882.6503,22918.0918,-84964.5585,301.52,130.7,362149.0979,1.0409,2.7266
91630.0,-107914.2503,22915.2754,-84998.9749,301.48,44.1,361791.826,1.042,2.6076
91640.0,-108107.1371,22873.043,-85234.0941,300.93,-503.6,361657.5262,1.0424,2.4884
91650.0,-107905.3322,22742.123,-85163.2092,299.21,232.1,361224.1134,1.0436,2.477
91660.0,-108122.8719,22766.3066,-85356.5652,299.52,79.5,361767.5602,1.042,2.5768
91670.0,-108136.1946,22565.4258,-85570.7688,296.88,348.2,362085.8291,1.0411,2.4935
91680.0,-107770.2531,22945.5449,-84824.7082,301.88,-22.9,361707.5199,1.0422,2.339
91690.0,-108025.0605,22782.832,-85242.2285,299.74,-67.2,361320.0015,1.0433,2.2369
91700.0,-108250.653,22772.8125,-85477.8405,299.61,-129.5,361277.952,1.0434,2.4244
91710.0,-108215.0654,22686.5762,-85528.4892,298.48,-195.2,361276.6819,1.0434,2.336
91720.0,-107936.6424,22746.6289,-85190.0135,299.27,-1.5,361512.2303,1.0428,2.1911
91730.0,-107981.4884,22791.7188,-85189.7697,299.86,184.2,361781.6785,1.042,2.1452
91740.0,-107931.4631,22623.9648,-85307.4983,297.65,174.5,361765.4942,1.042,2.1171
91750.0,-107855.4669,22655.4199,-85200.0469,298.07,-101.8,361652.9744,1.0424,2.0667
91760.0,-107959.389,22901.6074,-85057.7816,301.3,-62.9,361729.4692,1.0421,2.1992
91770.0,-107716.1673,22922.9961,-84793.1712,301.59,23.7,362553.45,1.0398,2.1622
91780.0,-107958.7288,22901.2305,-85057.4983,301.3,113.8,362148.9162,1.0409,2.2032
91790.0,-108363.7817,22689.6074,-85674.1743,298.52,193.7,361269.3589,1.0435,2.3133
91800.0,-108158.3298,22833.957,-85324.3727,300.41,-34.1,360802.9383,1.0448,2.1861
91810.0,-108100.1325,22928.5723,-85171.5602,301.66,230.1,361597.2183,1.0425,2.4533
91820.0,-107994.2458,22783.0391,-85211.2067,299.74,168.5,361321.3211,1.0433,2.3876
91830.0,-108001.0393,22823.8926,-85177.1468,300.28,64.9,361401.6802,1.0431,2.5922
91840.0,-107824.9811,22925.9473,-84899.0339,301.63,-116.4,361660.5898,1.0423,2.6892
91850.0,-108053.3477,22655.0449,-85398.3027,298.06,158.8,360822.354,1.0448,2.6741
91860.0,-108003.467,22715.1934,-85288.2736,298.85,-21.9,361871.8516,1.0417,2.5241
91870.0,-107631.1573,22911.4727,-84719.6846,301.43,-83.3,362516.4149,1.0399,2.3388
91880.0,-107769.531,22803.8613,-84965.6697,300.02,142.7,361820.9421,1.0419,2.2737
91890.0,-107993.2346,22765.0918,-85228.1428,299.51,-112.0,361920.1594,1.0416,2.3466
91900.0,-108101.5138,22819.9121,-85281.6017,300.23,-212.8,361884.6355,1.0417,2.3105
91910.0,-108085.7236,22838.1367,-85247.5869,300.47,118.1,361211.6456,1.0436,2.339
91920.0,-108268.35,22795.3184,-85473.0316,299.91,73.9,361747.3131,1.0421,2.4346
91930.0,-108138.5333,22792.2891,-85346.2442,299.87,194.0,361394.2883,1.0431,2.4378
91940.0,-107870.4157,22694.5469,-85175.8688,298.58,95.0,361716.4651,1.0422,2.3765
91950.0,-108197.9208,22794.0273,-85403.8934,299.89,103.9,361827.9726,1.0419,2.4418
91960.0,-107786.1974,22774.9492,-85011.2482,299.64,18.8,361807.951,1.0419,2.3967
91970.0,-107943.5932,22714.7852,-85228.808,298.85,-134.8,361482.6291,1.0429,2.5486
91980.0,-107992.3561,22756.875,-85235.4811,299.4,162.4,361134.9777,1.0439,2.4905
91990.0,-108141.2186,22786.3418,-85354.8768,299.79,23.0,361450.8824,1.0429,2.6796
92000.0,-107957.4472,22821.8945,-85135.5527,300.26,77.7,361137.4087,1.0439,2.71
92010.0,-108002.1041,22599.0879,-85403.0162,297.32,206.2,361757.9705,1.0421,2.5559
92020.0,-108141.4352,22820.9688,-85320.4664,300.24,-0.2,361554.537,1.0426,2.6072
92030.0,-107973.4275,22844.6934,-85128.7342,300.56,-58.4,361345.9206,1.0432,2.6974
92040.0,-108249.0968,22801.3809,-85447.7159,299.99,-30.7,360835.5556,1.0447,2.4581
92050.0,-107866.036,22640.1133,-85225.9227,297.86,144.2,361899.6361,1.0417,2.5014
92060.0,-107532.3479,23076.7422,-84455.6057,303.61,77.1,362367.5521,1.0403,2.6131
92070.0,-107892.1465,22963.9902,-84928.1563,302.13,-90.1,361451.9482,1.0429,2.5261
92080.0,-107876.5756,22939.6465,-84936.9291,301.81,-146.7,361819.695,1.0419,2.4967
92090.0,-107838.2244,22711.6543,-85126.5701,298.81,295.3,361898.34,1.0417,2.5023
92100.0,-107762.1012,22677.4062,-85084.695,298.36,-39.1,362237.1051,1.0407,2.5015
92110.0,-107924.4018,22757.4707,-85166.9311,299.41,-13.3,361703.003,1.0422,2.3647
92120.0,-107896.2441,22866.4668,-85029.7774,300.84,-57.1,361011.3248,1.0442,2.6316
92130.0,-107922.5935,22580.9414,-85341.6521,297.09,-100.7,361778.1759,1.042,2.6507
92140.0,-108171.2465,22749.9902,-85421.2562,299.31,89.9,361241.3147,1.0436,2.6702
92150.0,-108251.9255,22677.5703,-85574.3552,298.36,-53.4,361508.7411,1.0428,2.8936
92160.0,-108278.9941,22872.0996,-85406.8945,300.92,-77.4,361271.824,1.0435,2.7059
92170.0,-107932.2954,22906.127,-85026.1685,301.36,-103.1,362254.9211,1.0406,2.6712
92180.0,-107889.4531,22915.1934,-84974.2598,301.48,-313.2,361725.0349,1.0422,2.6296
92190.0,-108015.6645,22788.2148,-85227.4496,299.81,-225.4,361276.8748,1.0434,2.4449
92200.0,-107930.2846,22816.7109,-85113.5737,300.19,-215.1,362063.1069,1.0412,2.5609
92210.0,-108107.9562,22949.9297,-85158.0265,301.94,3.1,361073.8885,1.044,2.5225
92220.0,-108175.8019,22698.6367,-85477.1652,298.63,34.8,361035.8023,1.0441,2.6243
92230.0,-107837.5208,22714.2871,-85123.2337,298.84,-244.3,361820.4577,1.0419,2.5188
92240.0,-108162.1061,22699.7695,-85462.3365,298.65,283.9,360934.9264,1.0444,2.623
92250.0,-107967.1916,22835.6465,-85131.5451,300.44,171.8,361221.1568,1.0436,2.5371
92260.0,-107812.3861,22872.998,-84939.3881,300.93,-291.3,362024.3045,1.0413,2.3978
92270.0,-108094.1812,22829.8574,-85264.3238,300.36,-40.8,360885.4596,1.0446,2.5732
92280.0,-108049.5879,22946.4297,-85103.1582,301.89,2.8,361318.2152,1.0433,2.5408
92290.0,-108040.1519,22725.1699,-85314.982,298.98,-231.3,361058.6582,1.0441,2.7236
92300.0,-108083.7423,22753.9473,-85329.7951,299.36,-248.2,361047.1013,1.0441,2.5399
92310.0,-108064.0614,22866.418,-85197.6434,300.84,46.2,361684.123,1.0423,2.7916
92320.0,-107873.8406,22728.9902,-85144.8503,299.03,-259.0,362140.4867,1.041,2.8933
92330.0,-108307.7433,22917.7188,-85390.0245,301.52,-152.9,361641.1279,1.0424,2.9565
92340.0,-108123.3615,23006.0625,-85117.299,302.68,-177.8,361242.8991,1.0435,3.0073
92350.0,-107883.3798,22888.8262,-84994.5536,301.14,-103.5,362372.3689,1.0403,3.2951
92360.0,-107898.7345,22983.123,-84915.6114,302.38,-111.7,362167.7212,1.0409,3.1345
92370.0,-107915.4643,22864.6895,-85050.7748,300.82,25.5,361842.0618,1.0418,3.0936
92380.0,-107899.3495,22915.6289,-84983.7206,301.49,-75.2,361201.7016,1.0437,3.3182
92390.0,-108388.2236,22578.4707,-85809.7529,297.05,71.5,361400.6303,1.0431,3.2145
92400.0,-107889.5085,22741.9727,-85147.5359,299.2,71.1,361768.8376,1.042,3.2164
92410.0,-108002.7676,22892.1367,-85110.6308,301.18,-91.9,360991.219,1.0443,3.2317
92420.0,-107938.0928,22797.8789,-85140.2139,299.94,4.4,361786.7292,1.042,3.1289
92430.0,-107906.7496,22915.5449,-84991.2047,301.49,98.3,361082.8374,1.044,3.1261
92440.0,-108173.2866,22661.6406,-85511.6459,298.15,158.0,360907.0528,1.0445,3.088
92450.0,-108043.057,22811.5996,-85231.4574,300.12,3.5,361154.1411,1.0438,2.9895
92460.0,-107793.9991,22893.8438,-84900.1553,301.2,202.0,361464.4865,1.0429,2.9615
92470.0,-107868.973,22747.6523,-85121.3207,299.28,239.0,361942.1594,1.0415,2.9106
92480.0,-107864.9351,22925.7441,-84939.191,301.62,-92.9,361573.7926,1.0426,2.8241
92490.0,-107500.0652,22764.5078,-84735.5574,299.5,21.0,361809.8866,1.0419,2.5951
92500.0,-107912.8658,22823.5215,-85089.3443,300.28,-48.9,361462.6059,1.0429,2.6482
92510.0,-107982.1025,22863.791,-85118.3115,300.81,306.6,361511.3565,1.0428,2.6309
92520.0,-107836.8256,22773.207,-85063.6186,299.62,-24.0,362244.5425,1.0407,2.6814
92530.0,-107679.7878,22781.2539,-84898.5339,299.72,273.3,361792.3225,1.042,2.8091
92540.0,-107715.9323,22573.5781,-85142.3542,296.99,370.0,361919.7968,1.0416,2.9629
92550.0,-108054.0597,23005.7344,-85048.3254,302.67,-90.1,361832.1068,1.0418,2.8588
92560.0,-108191.7372,22851.8574,-85339.8798,300.65,63.6,361810.856,1.0419,2.7273
92570.0,-108119.2156,22787.9316,-85331.2839,299.81,-7.0,361594.7187,1.0425,2.5601
92580.0,-108032.8761,22818.2734,-85214.6027,300.21,162.0,362352.0889,1.0404,2.8961
92590.0,-107811.8687,22820.1094,-84991.7593,300.23,-13.6,361166.6487,1.0438,2.548
92600.0,-107757.32,22764.2246,-84993.0954,299.5,-142.0,362238.1697,1.0407,2.472
92610.0,-107917.0875,22883.4375,-85033.65,301.07,-109.4,361441.5472,1.043,2.55
92620.0,-108012.0172,22919.7305,-85092.2868,301.54,-128.1,362172.6854,1.0409,2.6355
92630.0,-107957.2079,22864.3984,-85092.8095,300.82,21.1,361687.1716,1.0423,2.4585
92640.0,-108103.7565,22966.4434,-85137.3131,302.16,-240.8,361737.2028,1.0421,2.5708
92650.0,-107959.0152,22782.334,-85176.6812,299.74,323.2,361904.1516,1.0416,2.6272
92660.0,-108086.4421,22883.8496,-85202.5925,301.07,38.8,361920.2491,1.0416,2.6476
92670.0,-107877.2454,22938.8867,-84938.3587,301.8,249.5,361846.7885,1.0418,2.6698
92680.0,-107943.0836,22768.1543,-85174.9293,299.55,86.6,361471.1022,1.0429,2.418
92690.0,-108264.8124,22649.2422,-85615.5702,297.98,-219.5,361280.2821,1.0434,2.462
92700.0,-108074.8333,22588.5234,-85486.3099,297.19,147.9,361712.443,1.0422,2.5623
92710.0,-108120.7492,22688.2266,-85432.5227,298.5,286.1,361017.6064,1.0442,2.5269
92720.0,-108290.2278,22786.7539,-85503.4739,299.79,152.6,360956.9916,1.0444,2.5472
92730.0,-107852.4683,22825.8555,-85026.6129,300.31,-284.9,362349.2987,1.0404,2.4814
92740.0,-107904.6718,22637.459,-85267.2128,297.83,49.8,361428.098,1.043,2.5353
92750.0,-108145.3433,22930.25,-85215.0933,301.68,172.1,361568.5398,1.0426,2.5198
92760.0,-108091.7692,22626.459,-85465.3102,297.68,10.4,361559.6147,1.0426,2.3871
92770.0,-107951.0389,22933.4258,-85017.6131,301.72,-58.5,361392.5806,1.0431,2.357
92780.0,-108163.636,22791.2812,-85372.3547,299.85,-219.6,361438.9392,1.043,2.5501
92790.0,-108229.258,22813.5664,-85415.6916,300.15,67.6,361187.9553,1.0437,2.5029
92800.0,-108272.6069,22948.416,-85324.1908,301.92,-25.4,361456.2261,1.0429,2.4311
92810.0,-108081.7836,22814.3867,-85267.3969,300.16,14.9,361343.0809,1.0433,2.5012
92820.0,-107932.4277,22819.3574,-85113.0703,300.22,-65.4,361157.1839,1.0438,2.5568
92830.0,-107973.8617,22936.2012,-85037.6606,301.76,-354.0,361352.1173,1.0432,2.6844
92840.0,-107785.8925,22799.7578,-84986.1347,299.96,-25.0,362099.4283,1.0411,2.8113
92850.0,-107701.1375,22620.0469,-85081.0907,297.6,75.3,362299.5391,1.0405,2.8005
92860.0,-108245.9695,22807.498,-85438.4715,300.07,-66.2,361637.1293,1.0424,2.6586
92870.0,-108213.6488,22806.8164,-85406.8324,300.06,-21.0,361558.1755,1.0426,2.6025
92880.0,-107920.0727,22650.832,-85269.2407,298.01,-12.8,361832.8176,1.0418,2.7787
92890.0,-107933.8677,22670.7695,-85263.0982,298.27,65.7,361803.1317,1.0419,2.8923
92900.0,-107947.7238,22917.1113,-85030.6125,301.51,11.0,361707.3289,1.0422,2.7778
92910.0,-107746.9816,22751.2539,-84995.7277,299.33,331.0,361950.9406,1.0415,2.742
92920.0,-108044.2018,22835.0156,-85209.1861,300.43,56.9,361759.9428,1.0421,2.8363
92930.0,-107908.789,22790.3125,-85118.4765,299.84,-170.4,360762.2606,1.0449,2.8201
92940.0,-108075.9224,22921.9727,-85153.9498,301.57,29.5,361284.0997,1.0434,2.8425
92950.0,-107779.4991,22938.2441,-84841.255,301.79,10.9,361577.0629,1.0426,2.9681
92960.0,-107830.0095,22834.373,-84995.6364,300.42,22.3,361311.6745,1.0433,2.9814
92970.0,-107852.6103,23026.9062,-84825.704,302.95,-7.4,361701.8439,1.0422,3.038
92980.0,-107979.0278,22619.791,-85359.2368,297.6,-68.4,361105.4553,1.0439,3.051
92990.0,-108194.1483,22735.3145,-85458.8339,299.12,-341.3,361296.3337,1.0434,2.953
93000.0,-107881.9052,22952.4746,-84929.4306,301.97,-28.1,362115.1997,1.041,2.756
93010.0,-107753.7344,22837.7773,-84915.9571,300.47,90.2,361673.3077,1.0423,2.6101
93020.0,-108177.9029,22773.8262,-85404.0768,299.62,-91.7,361326.3864,1.0433,2.723
93030.0,-107926.4594,22697.041,-85229.4184,298.61,175.3,361107.5877,1.0439,2.9039
93040.0,-108061.0587,23015.7637,-85045.295,302.81,-56.2,361408.893,1.0431,3.0788
93050.0,-107952.0203,22904.2695,-85047.7508,301.34,-67.9,361704.0066,1.0422,3.0611
93060.0,-108002.0429,22970.4043,-85031.6386,302.21,109.0,360841.0982,1.0447,3.041
93070.0,-107915.7392,22773.3867,-85142.3525,299.62,-282.0,360988.0885,1.0443,2.949
93080.0,-107821.6253,22871.8125,-84949.8128,300.91,-167.2,361740.9197,1.0421,2.9247
93090.0,-107989.8022,22603.8945,-85385.9077,297.39,152.4,361943.2916,1.0415,2.9664
93100.0,-108006.5298,22751.8438,-85254.6861,299.33,160.5,361026.3704,1.0442,2.8021
93110.0,-107798.9532,22850.7324,-84948.2208,300.64,-141.7,361612.4687,1.0425,2.8791
93120.0,-108226.2603,22767.8496,-85458.4107,299.55,-155.8,361241.3551,1.0436,2.6403
93130.0,-107899.5968,23001.0,-84898.5968,302.61,-121.6,361623.9649,1.0424,2.7671
93140.0,-108099.5865,22781.6113,-85317.9752,299.73,45.6,361527.5792,1.0427,2.6654
93150.0,-107864.5069,22907.1465,-84957.3604,301.38,-57.1,361305.5794,1.0434,2.7905
93160.0,-108065.2105,22811.9785,-85253.232,300.13,234.0,361600.5199,1.0425,2.7263
93170.0,-107837.6563,22965.8906,-84871.7657,302.15,100.4,361278.2776,1.0434,2.6093
93180.0,-108229.9493,22782.8906,-85447.0586,299.74,67.2,362052.5741,1.0412,2.7197
93190.0,-108150.1319,22683.1035,-85467.0284,298.43,73.4,361163.4567,1.0438,2.8822
93200.0,-108010.3347,22887.5195,-85122.8152,301.12,-289.1,362299.0987,1.0405,2.8383
93210.0,-108421.4795,22766.3633,-85655.1162,299.53,-45.5,361548.1958,1.0427,2.9342
93220.0,-108000.9507,22866.0,-85134.9507,300.84,-167.8,360522.2365,1.0456,2.9453
93230.0,-107916.2326,22683.7109,-85232.5216,298.44,279.0,361639.2901,1.0424,2.9477
93240.0,-108064.4143,22727.8066,-85336.6076,299.02,-58.6,361236.7108,1.0436,2.8176
93250.0,-108206.7696,22854.4824,-85352.2872,300.68,61.5,361207.9155,1.0436,3.0594
93260.0,-108087.2132,22716.6836,-85370.5296,298.87,200.1,361313.8712,1.0433,3.0799
93270.0,-107966.6267,22814.1953,-85152.4314,300.15,-38.8,361543.5012,1.0427,2.9745
93280.0,-107947.5842,22649.6836,-85297.9006,297.99,-146.3,360982.5309,1.0443,2.8894
93290.0,-108297.8948,22593.2754,-85704.6194,297.25,23.8,360578.4953,1.0455,2.7985
93300.0,-108253.2405,22886.6191,-85366.6213,301.11,-16.7,361234.1627,1.0436,2.6279
93310.0,-108080.7014,22794.4668,-85286.2346,299.9,33.6,361366.2795,1.0432,2.7602
93320.0,-108019.0119,22910.8281,-85108.1838,301.43,-76.6,361914.9043,1.0416,2.7575
93330.0,-108042.6396,22617.1934,-85425.4462,297.56,76.9,361165.3454,1.0438,2.6747
93340.0,-107768.1619,22906.3984,-84861.7635,301.37,-225.8,362008.5814,1.0413,2.7514
93350.0,-108028.6294,22992.4824,-85036.147,302.5,-170.9,361419.6083,1.043,2.8095
93360.0,-107970.7883,22499.8789,-85470.9094,296.02,81.8,361801.1204,1.0419,2.6653
93370.0,-108065.1481,22865.916,-85199.232,300.84,316.4,361231.2247,1.0436,2.7723
93380.0,-107903.9957,22810.8027,-85093.1929,300.11,-120.0,361479.5034,1.0429,2.7559
93390.0,-107965.0744,22757.7324,-85207.342,299.41,-69.0,361888.5274,1.0417,2.7744
93400.0,-108054.5281,22629.8945,-85424.6335,297.73,-48.8,361524.4253,1.0427,2.8062
93410.0,-107998.4987,22767.707,-85230.7917,299.54,-231.3,361814.0129,1.0419,2.6061
93420.0,-108070.2284,22762.0938,-85308.1347,299.47,-251.0,361485.7868,1.0428,2.6619
93430.0,-107961.6373,22844.8125,-85116.8248,300.56,227.3,361464.5146,1.0429,2.8372
93440.0,-108065.3263,22760.8047,-85304.5216,299.45,-86.4,361550.5803,1.0427,2.8097
93450.0,-108305.7134,22815.7109,-85490.0025,300.17,-185.6,361903.572,1.0416,2.8292
93460.0,-108051.6375,22672.6777,-85378.9598,298.29,50.5,361556.2687,1.0426,2.8093
93470.0,-108014.9806,22717.6719,-85297.3087,298.88,33.1,361230.7344,1.0436,2.7399
93480.0,-107922.3004,22983.6992,-84938.6012,302.38,-279.3,361493.88,1.0428,2.6713
93490.0,-108124.5257,22718.3379,-85406.1878,298.89,193.3,361489.6282,1.0428,2.6878
93500.0,-107827.8783,22934.0137,-84893.8646,301.73,-7.2,361492.6887,1.0428,2.6896
93510.0,-107868.8757,22853.2168,-85015.659,300.67,-82.8,361036.9545,1.0441,2.3939
93520.0,-108085.8951,22874.9727,-85210.9225,300.95,103.2,361308.0441,1.0434,2.6795
93530.0,-107728.568,22708.3652,-85020.2028,298.76,88.1,362017.6936,1.0413,2.519
93540.0,-108171.3907,22781.3965,-85389.9942,299.72,164.1,361485.8758,1.0428,2.5057
93550.0,-107913.1142,22773.0977,-85140.0166,299.61,293.5,361399.8166,1.0431,2.5507
93560.0,-108091.2373,22581.2227,-85510.0146,297.09,-27.5,361823.6498,1.0419,2.7158
93570.0,-107711.5572,22830.7715,-84880.7857,300.37,144.6,361732.5569,1.0421,2.6921
93580.0,-108101.6089,22519.3613,-85582.2476,296.28,-118.5,361240.5891,1.0436,2.715
93590.0,-108214.5144,22662.2539,-85552.2605,298.16,194.0,361680.7852,1.0423,2.6924
93600.0,-108215.0965,22632.2734,-85582.823,297.76,152.1,360930.8669,1.0444,2.7276
93610.0,-108097.8063,22759.5508,-85338.2555,299.44,3.4,361557.1257,1.0426,2.6025
93620.0,-108188.1399,22882.9453,-85305.1946,301.06,6.5,361197.3987,1.0437,2.4838
93630.0,-107815.6781,22988.8906,-84826.7875,302.45,-32.7,361755.2274,1.0421,2.4726
93640.0,-107817.087,22871.8906,-84945.1964,300.91,-125.3,361877.2625,1.0417,2.4043
93650.0,-107940.2442,22782.5547,-85157.6895,299.74,39.7,360918.5111,1.0445,2.3653
93660.0,-108238.7127,22869.3867,-85369.326,300.88,-57.2,361744.1669,1.0421,2.3147
93670.0,-108070.2638,22758.2129,-85312.0509,299.42,15.6,361961.8234,1.0415,2.3087
93680.0,-108111.3395,22814.7266,-85296.6129,300.16,-89.4,361270.8406,1.0435,2.1612
93690.0,-107924.3666,22599.2109,-85325.1556,297.33,226.7,361963.0273,1.0415,2.2612
93700.0,-107976.7368,22762.8105,-85213.9262,299.48,185.2,361137.7884,1.0439,2.245
93710.0,-107730.5298,22851.7344,-84878.7954,300.65,486.1,361733.1908,1.0421,2.1884
93720.0,-107809.3912,22940.7207,-84868.6705,301.82,-304.4,362318.5446,1.0404,2.1565
93730.0,-108141.3308,22913.4629,-85227.8679,301.46,-29.4,361435.9122,1.043,2.107
93740.0,-107628.4831,22696.8867,-84931.5964,298.61,47.4,361840.3741,1.0418,2.1154
